fact_id,astrological_trigger_json,interpretation_summary_raw,interpretation_summary_ai,interpretation_text,theme,sub_theme,interpretation_group,source_name,source_type,source_reference,status,confidence_score,primary_fact_id,fallback_tags,embedding_vector,schema_version,conflict_status,last_updated,notes
c267a0357fd1ebf6,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""planet"": ""venus"", ""sign"": null, ""house"": null}, {""planet"": null, ""sign"": null, ""house"": 4}], ""relationship"": ""joint_consideration""}",Vehicle ownership is a joint consideration of the 4th House and the planet Venus.,The 4th house and Venus govern vehicle ownership.,Vehicle ownership is a joint consideration of the 4th House and the planet Venus.,home_property_vehicles,vehicle_ownership,46324c4aed14d66a,Gemini,AI,Page 19,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:40:43.297256,JSON refined and scored by AI.
ef013567cabe7ac5,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""planet"": ""Jupiter"", ""aspect"": {""type"": ""aspect"", ""target"": ""Moon"", ""degrees"": 0}}]}","It blesses the native with intelligence, fame, wealth, and a noble character.","Gajakesari Yoga grants intelligence, fame, wealth, and noble character.","Gajakesari Yoga blesses the native with intelligence, fame, wealth, and a noble character.",core_self_vitality,self_identity_character,46952288c6cc2bfc,Gemini,AI,Page 26,CLEANED,0.9,,[],,v2.0,NO_CONFLICT,2025-09-02T10:43:25.981213,JSON refined and scored by AI.
142f5178ca1df3f5,"{""calculation_context"": {""type"": ""relationship_compatibility"", ""dosha_type"": ""mangal_dosha""}, ""components"": [{""planet"": ""mars"", ""house"": 1, ""person"": ""person_1""}, {""planet"": ""mars"", ""house"": 4, ""person"": ""person_1""}, {""planet"": ""mars"", ""house"": 7, ""person"": ""person_1""}, {""planet"": ""mars"", ""house"": 8, ""person"": ""person_1""}, {""planet"": ""mars"", ""house"": 12, ""person"": ""person_1""}, {""planet"": ""mars"", ""house"": 1, ""person"": ""person_2""}, {""planet"": ""mars"", ""house"": 4, ""person"": ""person_2""}, {""planet"": ""mars"", ""house"": 7, ""person"": ""person_2""}, {""planet"": ""mars"", ""house"": 8, ""person"": ""person_2""}, {""planet"": ""mars"", ""house"": 12, ""person"": ""person_2""}]}","The dosha is considered ""cancelled"" or balanced if both partners have it.",The negative effects of Mangal Dosha are mitigated if both partners have the dosha.,"The dosha is considered ""cancelled"" or balanced if both partners have it.",doshas,mangal_dosha,469ef44c22118dd1,Gemini,AI,Page 28,CLEANED,0.9,,[],,v2.0,NO_CONFLICT,2025-09-02T10:58:19.256785,JSON refined and scored by AI.
aa03c46884e6e271,"{""calculation_context"": {""type"": ""timing_window"", ""parameters"": {""event_type"": ""career""}}, ""components"": []}",This determines when career events happen.,Dashas and transits indicate the timing of career events.,This determines when career events happen.,timing_windows,other_timing_related,46a093ae70ef03c1,Gemini,AI,Page 33,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:46:50.790277,JSON refined and scored by AI.
cd3282a6c24d1328,"{""calculation_context"": {""type"": ""highest_degree"", ""target"": ""planet""}, ""components"": [{""type"": ""planet"", ""attribute"": ""degree"", ""condition"": ""highest""}]}","The Atmakaraka (AK): The planet with the highest degree in the chart, representing the soul's primary desire.","The planet with the highest degree, known as the Atmakaraka, signifies the soul's main desire and is a key indicator of life purpose.","The Atmakaraka (AK) is the planet with the highest degree in the chart, representing the soul's primary desire.",core_self_vitality,life_path_purpose,477c827396cad182,Gemini,AI,Page 5,CLEANED,0.9,,[],,v2.0,NO_CONFLICT,2025-09-02T10:34:55.102878,JSON refined and scored by AI.
48cd9ad701b9ca83,"{""calculation_context"": {""type"": ""navamsa_chart_planet_placement""}, ""components"": [{""planet"": ""atmakaraka""}]}",The placement of the AK in the Navamsa (D-9) chart gives even deeper clues about this purpose.,The Atmakaraka's placement in the Navamsa chart provides further insights into life purpose.,The placement of the AK in the Navamsa (D-9) chart gives even deeper clues about this purpose.,core_self_vitality,life_path_purpose,47c40f4b84c52d74,Gemini,AI,Page 5,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:21:16.849317,JSON refined and scored by AI.
b5e6fe78de7a310a,"{""calculation_context"": {""type"": ""house_significance""}, ""components"": [{""house"": 11, ""significance"": [""income"", ""gains"", {""income_type"": ""salary""}, {""gains_type"": ""business_profits""}]}]}",,,"The 11th House represents the inflow—your salary, profits from business, and all manner of incoming gains.",wealth_assets_resources,"income_primary,income_secondary_sources",485a10e4373877e9,Gemini,AI,Page 9,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:22:47.297281,JSON refined and scored by AI.
721c4a4ffb3ce2e8,"{""calculation_context"": {""type"": ""yoga_presence"", ""yoga_name"": ""Saraswati Yoga""}, ""components"": [{""type"": ""planetary_combination"", ""planets"": [{""planet"": ""Jupiter"", ""position"": {""sign_occupation"": {""sign"": null, ""specified"": false}, ""house_occupation"": {""house"": null, ""specified"": false}}, ""condition"": {""strength"": {""specified"": false}, ""dignity"": {""specified"": false}}}, {""planet"": ""Venus"", ""position"": {""sign_occupation"": {""sign"": null, ""specified"": false}, ""house_occupation"": {""house"": null, ""specified"": false}}, ""condition"": {""strength"": {""specified"": false}, ""dignity"": {""specified"": false}}}, {""planet"": ""Mercury"", ""position"": {""sign_occupation"": {""sign"": null, ""specified"": false}, ""house_occupation"": {""house"": null, ""specified"": false}}, ""condition"": {""strength"": {""specified"": false}, ""dignity"": {""specified"": false}}}], ""relationship"": {""type"": ""conjunction_or_mutual_aspect"", ""specified"": false}}]}","Saraswati Yoga: Formed when Jupiter, Venus, and Mercury are all strongly placed in auspicious houses. This is the hallmark of a highly intelligent, learned, eloquent, and respected individual, blessed by the goddess of knowledge.","Individuals with Saraswati Yoga are often characterized by high intelligence, extensive knowledge, eloquence, and respected social standing.","This is the hallmark of a highly intelligent, learned, eloquent, and respected individual, blessed by the goddess of knowledge.",yogas,saraswati_yoga,4889d23bd9d659f8,Gemini,AI,Page 27,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:29:56.716151,JSON refined and scored by AI.
7261b07506ee5f6f,"{""calculation_context"": {""type"": ""GeneralInterpretation""}, ""components"": [{""type"": ""AstrologicalConcept"", ""concept"": ""Home"", ""aspects"": []}, {""type"": ""AstrologicalConcept"", ""concept"": ""Property"", ""aspects"": []}, {""type"": ""AstrologicalConcept"", ""concept"": ""Vehicles"", ""aspects"": []}, {""type"": ""AstrologicalConcept"", ""concept"": ""CareerStability"", ""aspects"": []}, {""type"": ""AstrologicalConcept"", ""concept"": ""StatusSymbols"", ""aspects"": []}, {""type"": ""Relationship"", ""relationship"": ""Represent"", ""from"": [{""type"": ""AstrologicalConcept"", ""concept"": ""Home"", ""aspects"": []}, {""type"": ""AstrologicalConcept"", ""concept"": ""Property"", ""aspects"": []}, {""type"": ""AstrologicalConcept"", ""concept"": ""Vehicles"", ""aspects"": []}], ""to"": [{""type"": ""AstrologicalConcept"", ""concept"": ""CareerStability"", ""aspects"": []}, {""type"": ""AstrologicalConcept"", ""concept"": ""StatusSymbols"", ""aspects"": []}]}]}","Home, Property & Vehicles represent career stability and status symbols.","Home, property, and vehicles symbolize career stability and status.","Home, Property & Vehicles represent career stability and status symbols.",home_property_vehicles,other_home_related,49663dce6ccec765,Gemini,AI,Page 32,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:32:26.167798,JSON refined and scored by AI.
789de6f4d5db38a1,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""house"": 12}, {""planet"": ""saturn""}]}",Charitable service is often seen through a strong 12th house (giving) and the influence of Saturn (service to humanity).,"Charitable service is indicated by a strong 12th house, representing giving, and the influence of Saturn, symbolizing service to humanity.",Charitable service is often seen through a strong 12th house (giving) and the influence of Saturn (service to humanity).,travel_dharma_spirituality,charitable_service,49a7a5c66084d7a7,Gemini,AI,Page 24,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:28:40.725019,JSON refinement AI call failed; using original raw JSON.
6e5058895140a7c2,"{""calculation_context"": {""type"": ""lordship_relationship"", ""relationship"": ""any""}, ""components"": [{""planet"": {""is_sign_lord"": true, ""sign_lordship"": {""sign"": ""any""}}, ""house"": 5}, {""planet"": {""is_sign_lord"": true, ""sign_lordship"": {""sign"": ""any""}}, ""house"": 7}]}",A strong connection between the 5th and 7th lords is a classic indicator of a love marriage.,A strong connection between the 5th and 7th lords indicates a love marriage.,,relationships,"love_relationships,marriage_spouse",4a102339765fe9d1,Gemini,AI,Page 6,CLEANED,0.9,,[],,v2.0,NO_CONFLICT,2025-09-02T10:49:17.428578,JSON refined and scored by AI.
903e3bf494d89ef2,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""type"": ""planetary_combination"", ""description"": ""Pitru Dosha"", ""details"": {""combination_type"": ""generic"", ""planets"": []}}]}","This dosha can manifest as persistent obstacles in life—such as issues with career, finances, or having children—and suggests a karmic blockage from the ancestors that may need to be acknowledged or remediated through specific spiritual practices.","Pitru Dosha can create obstacles in career, finances, and childbearing, suggesting an ancestral karmic blockage requiring spiritual remedies.","Pitru Dosha can manifest as persistent obstacles in life, such as issues with career, finances, or having children. It suggests a karmic blockage from the ancestors that may need to be acknowledged or remediated through specific spiritual practices.",karma_past_life,"karmic_debts_lessons,pitru_dosha",4a13318550874303,Gemini,AI,Page 26,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:43:25.981213,JSON refined and scored by AI.
cd190d8e26311773,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""planet"": null, ""sign"": null, ""house"": 2, ""interpretation_context"": ""income_and_assets""}, {""planet"": null, ""sign"": null, ""house"": 11, ""interpretation_context"": ""income_and_assets""}, {""planet"": null, ""sign"": null, ""house"": 4, ""interpretation_context"": ""income_and_assets""}]}","Income & Assets (2nd, 11th, 4th Houses) are a primary career motivator. Financial stability enables risk-taking and pursuing fulfilling paths.","Income and assets (2nd, 11th, and 4th houses) are key motivators for many careers. Financial stability allows for professional risk-taking and pursuing more fulfilling, even if less lucrative, career paths.","Income & Assets (2nd, 11th, 4th Houses): The primary motivation for many careers. Financial stability allows you to take professional risks, start a business, or pursue a less lucrative but more fulfilling path.",wealth_assets_resources,income_primary,4a431c5a72ba3248,Gemini,AI,Page 32,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:46:24.476291,JSON refined and scored by AI.
e492d06fc209b4ca,"{""calculation_context"": {""type"": ""house_significance"", ""domain"": ""spiritual_life""}, ""components"": [{""house"": 9, ""significance"": [""beliefs"", ""philosophy"", ""higher_purpose""]}]}","Your spiritual compass is defined by the 9th house, which governs your beliefs, philosophy, and higher purpose. Your potential for deep spiritual growth and liberation is seen in the 12th house, guided by planets like Jupiter and Ketu.","The 9th house defines an individual's spiritual compass, governing beliefs, philosophy, and higher purpose.","Your spiritual compass is defined by the 9th house, which governs your beliefs, philosophy, and higher purpose.",travel_dharma_spirituality,"philosophical_beliefs,spiritual_growth",4a5c66c87d9ffbeb,Gemini,AI,Page 24,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:56:42.959012,JSON refined and scored by AI.
898525a32c0ea42f,"{""calculation_context"": {""type"": ""planetary_relationship""}, ""components"": [{""house"": 4, ""strength"": ""strong"", ""strength_condition"": {""type"": ""above_average""}}, {""planet"": ""lord_4"", ""strength"": ""strong"", ""strength_condition"": {""type"": ""above_average""}}, {""planet"": ""Mars"", ""disposition"": ""well_placed"", ""relationship"": {""type"": ""support"", ""target"": ""lord_4""}}]}",,,"A strong 4th house and its lord, especially when supported by a well-placed Mars, is the classic combination for owning land and a comfortable home.",home_property_vehicles,"property_acquisition,home_comforts",4b26d7be2d080038,Gemini,AI,Page 9,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:50:33.154605,JSON refined and scored by AI.
f3d2373306e4ebe2,"{""calculation_context"": {""type"": ""dosha_check"", ""dosha_type"": ""pitru_dosha"", ""potential_manifestations"": [""obstacles_in_life"", ""career_issues"", ""financial_issues"", ""childbirth_issues""]}, ""components"": [{""dosha_name"": ""pitru_dosha"", ""description"": ""Karmic blockage from ancestors"", ""remediation"": ""Specific spiritual practices""}]}","This dosha can manifest as persistent obstacles in life—such as issues with career, finances, or having children—and suggests a karmic blockage from the ancestors that may need to be acknowledged or remediated through specific spiritual practices.","Pitru Dosha manifests as life obstacles (career, finances, children) due to ancestral karmic blockage, requiring spiritual remedies.","Pitru Dosha can manifest as persistent obstacles in life, such as issues with career, finances, or having children. It suggests a karmic blockage from the ancestors that may need to be acknowledged or remediated through specific spiritual practices.",karma_past_life,"karmic_debts_lessons,pitru_dosha",4b3cc6693d890ea9,Gemini,AI,Page 26,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:57:39.627964,JSON refined and scored by AI.
86e92779231cad17,"{""calculation_context"": {""type"": ""planet_strength_and_affliction"", ""target_planet"": ""rahu"", ""strength"": ""strong"", ""affliction"": true, ""comparison_planet"": ""ketu"", ""comparison_type"": ""overshadows""}, ""components"": [{""planet"": ""rahu"", ""strength"": ""strong"", ""affliction"": true}, {""planet"": ""ketu""}]}",,"A strong or afflicted Rahu, especially if dominant over Ketu, suggests material desires hindering spiritual growth.","An overly strong or afflicted Rahu, especially if it overshadows Ketu, indicates that material desires may impede spiritual progress.",karma_past_life,obstacles_to_moksha,4bcf06da3e45183f,Gemini,AI,Page 25,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:57:00.657532,JSON refined and scored by AI.
c839b7f315b41d78,"{""calculation_context"": {""type"": ""dosha_check"", ""target"": ""pitru_dosha"", ""considerations"": [""sun_condition"", ""moon_condition"", ""house_9_condition""]}, ""components"": [{""dosha"": ""pitru_dosha"", ""check"": ""presence""}, {""planet"": ""sun"", ""check"": ""condition""}, {""planet"": ""moon"", ""check"": ""condition""}, {""house"": 9, ""check"": ""condition""}]}","Ancestral Karma: The condition of the Sun, Moon, and 9th House, and the presence of Pitru Dosha.",Pitru Dosha is related to ancestral karma.,"Ancestral Karma: The condition of the Sun, Moon, and 9th House, and the presence of Pitru Dosha.",doshas,pitru_dosha,4bfd53e7b756bb00,Gemini,AI,Page 16,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:39:10.085025,JSON refined and scored by AI.
9bffec619f8775d5,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""planet"": {""relationship_type"": ""lordship"", ""house"": [1, 4, 10]}, ""aspect"": {""target_house"": 12, ""type"": [""conjunction"", ""aspect""]}}, {""house"": 12, ""strength"": ""strong""}]}",Relocation abroad is primarily seen from the 12th House (foreign lands).,Relocation abroad is primarily indicated by the 12th House (foreign lands).,"Relocation abroad is primarily seen from the 12th House (foreign lands). A strong connection between the lord of the 1st house (self), 4th house (home), or 10th house (career) with the 12th house is a classic combination for settling in a foreign country.",travel_dharma_spirituality,relocation_abroad,4c1357fd65d71fcf,Gemini,AI,Page 23,CLEANED,0.9,,[],,v2.0,NO_CONFLICT,2025-09-02T10:28:21.808976,JSON refined and scored by AI.
655301b2858e9e79,"{""calculation_context"": {""type"": ""strength""}, ""components"": [{""planet"": ""jupiter"", ""strength"": {""type"": ""general"", ""description"": ""strong""}}]}",,,"and Jupiter, which bestows the wisdom to synthesize and expand upon that learning.",learning_education_creativity,philosophical_understanding,4cbaa3385dc33a6e,Gemini,AI,Page 12,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:37:27.582461,JSON refined and scored by AI.
f7d4fc3c239459ef,"{""calculation_context"": {""type"": ""strength_and_influence""}, ""components"": [{""house"": ""7"", ""strength"": ""strong""}, {""planet"": ""lord of 7th house"", ""strength"": ""strong""}, {""aspect"": ""support"", ""planets"": [{""planet_nature"": ""benefic""}], ""target_house"": ""7""}]}",,"A strong 7th house and lord, supported by benefic planets, leads to fruitful and trustworthy collaborations.","A strong 7th house and lord, supported by benefic planets, indicate fruitful and trustworthy collaborations.",relationships,partnerships_collaborations,4d251e5b79407120,Gemini,AI,Page 8,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:35:55.234893,JSON refined and scored by AI.
7f22713e7189d105,"{""calculation_context"": {""type"": ""transit""}, ""components"": []}","While Dashas set the stage, the actual timing of events is often triggered by transits.","While Dashas lay the groundwork, the precise timing of events is often activated by transits.","While Dashas set the stage, the actual timing of events is often triggered by transits.",timing_windows,other_transits_periods,4d56cf58a3c056e2,Gemini,AI,Page 31,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:31:49.610151,JSON refined and scored by AI.
d23128f14c891fa5,"{""calculation_context"": {""type"": ""general_interpretation""}, ""components"": [{""type"": ""astrological_concept"", ""concept"": ""home_property_vehicles""}, {""type"": ""astrological_concept"", ""concept"": ""career"", ""qualifiers"": [{""type"": ""meaning"", ""value"": ""stability""}, {""type"": ""meaning"", ""value"": ""status_symbols""}]}, {""type"": ""relationship"", ""relationship"": ""represents"", ""from"": ""home_property_vehicles"", ""to"": ""career""}]}","Home, Property & Vehicles represent career stability and status symbols.","Home, property, and vehicles symbolize career stability and status.","Home, Property & Vehicles represent the stability and status symbols of your career.",home_property_vehicles,other_home_related,4d6ca0e751eb105c,Gemini,AI,Page 32,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:46:24.476291,JSON refined and scored by AI.
9e467fbee30a2b95,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""house"": 4, ""significance"": ""mother, home""}, {""planet"": ""moon"", ""karaka"": ""mother""}]}","Maternal Influence: The 4th House (mother, home) and the Moon (Chandra) as the Matru Karaka (significator of mother).","The 4th house and the Moon (Matru Karaka) signify maternal influence, home environment, and emotional foundations.","The 4th house in astrology, traditionally associated with home, family roots, and the mother figure, is deeply connected to the Moon (Chandra), which acts as the Matru Karaka, or significator of the mother. This emphasizes the maternal influence on an individual's life, highlighting the impact of the mother's personality, nurturing style, and the overall home environment on their emotional development and sense of security.",family_lineage,mother_status_influence,4e24b60d60c51f74,Gemini,AI,Page 16,CLEANED,0.75,9e467fbee30a2b95,[],,v2.0,NO_CONFLICT,2025-09-02T10:25:40.675856,"Consolidated from 2 facts. Original IDs: ['9e467fbee30a2b95', '1cf58b93b8876a3a']"
09332643bf291dd4,"{""calculation_context"": {""type"": ""interplanetary_relationship_and_strength""}, ""components"": [{""planet"": ""rahu"", ""strength"": ""strong"", ""affliction"": true}, {""planet1"": ""rahu"", ""planet2"": ""ketu"", ""relationship"": ""overshadows""}]}","An overly strong or afflicted Rahu, especially if it overshadows Ketu, indicates that material desires may impede spiritual progress.",Rahu overshadowing Ketu indicates material desires hindering spiritual progress.,"An overly strong or afflicted Rahu, especially if it overshadows Ketu, indicates that material desires may impede spiritual progress.",karma_past_life,obstacles_to_moksha,4e9930acb6a5e46e,Gemini,AI,Page 25,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:42:46.799387,JSON refined and scored by AI.
e449998f67a27b10,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""house"": ""4"", ""significance"": ""represents mother's influence, comfort, nurturing, and home environment""}, {""planet"": ""moon"", ""significance"": ""reveals emotional bond with mother and her overall well-being"", ""condition"": ""bright, well-placed""}, {""house_lord"": ""4"", ""strength"": ""strong"", ""significance"": ""indicates a supportive and positive maternal figure""}]}","The mother's influence is seen through the 4th House, which represents the comfort, nurturing, and home environment she provides. The Moon's condition reveals the emotional bond with her and her overall well-being. A strong 4th lord and a bright, well-placed Moon indicate a supportive and positive maternal figure.","The 4th house represents the mother's influence, comfort, and nurturing. The Moon's condition reflects the emotional bond and her well-being. A strong 4th lord and a well-placed Moon indicate a supportive and positive mother.","The mother's influence is seen through the 4th House, which represents the comfort, nurturing, and home environment she provides. The Moon's condition reveals the emotional bond with her and her overall well-being. A strong 4th lord and a bright, well-placed Moon indicate a supportive and positive maternal figure.",family_lineage,mother_status_influence,4ea3ceee2b3cc7bb,Gemini,AI,Page 16,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:39:10.085025,JSON refined and scored by AI.
97ac693206e2a177,"{""calculation_context"": {""type"": ""logical_or""}, ""components"": [{""calculation_context"": {""type"": ""house_affliction"", ""parameters"": {""affliction_level"": ""heavy""}}, ""components"": []}, {""calculation_context"": {""type"": ""planet_state"", ""parameters"": {""state"": ""retrograde""}}, ""components"": []}]}","Karmic debts and lessons can be indicated by heavily afflicted houses or the presence of retrograde planets, which suggest a need to revisit and resolve issues related to that planet's significance.",Heavily afflicted houses or retrograde planets can indicate karmic debts and lessons that need to be addressed.,"Karmic debts and lessons can be indicated by heavily afflicted houses or the presence of retrograde planets, which suggest a need to revisit and resolve issues related to that planet's significance.",karma_past_life,karmic_debts_lessons,4eb9db0e4b821d13,Gemini,AI,Page 24,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:56:42.959012,JSON refined and scored by AI.
e07b9d1b268d534c,"{""calculation_context"": {""type"": ""house_significance""}, ""components"": [{""house"": 4, ""significance"": [""property"", ""home""]}]}",,,"The 4th House (property, home)",home_property_vehicles,property_acquisition,4ed1d9be671d4d5f,Gemini,AI,Page 9,CLEANED,0.9,,[],,v2.0,NO_CONFLICT,2025-09-02T10:22:47.297281,JSON refined and scored by AI.
3ffbc259173f015f,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""planet"": ""mars"", ""aspect_to"": [{""house"": 1}, {""house"": 8}], ""influence"": ""affliction""}, {""planet"": ""rahu"", ""aspect_to"": [{""house"": 1}, {""house"": 8}], ""influence"": ""affliction""}]}","The potential for accidents and injuries is primarily seen through afflictions from Mars (cuts, burns, surgery) and Rahu (sudden events) to the Lagna or the 8th house.",Afflictions from Mars and Rahu to the Ascendant or 8th house indicate potential for accidents and injuries.,"The potential for accidents and injuries is primarily seen through afflictions from Mars (cuts, burns, surgery) and Rahu (sudden events) to the Lagna or the 8th house.",health_risks_longevity,accidents_injuries,4f1344d76f7163bc,Gemini,AI,Page 21,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:55:36.322463,JSON refined and scored by AI.
646af1416e54359f,"{""calculation_context"": {""type"": ""lordship_placement""}, ""components"": [{""planet"": {""is_sign_lord"": true, ""sign_lordship"": {""sign"": 7}}, ""placement"": {""house"": {""sign_num"": null, ""house_num"": null}}}]}","The planet ruling the 7th house, its strength, and placement.","The ruler of the 7th house, its strength, and placement are important factors.",,relationships,marriage_spouse,4f7bfc1448270f47,Gemini,AI,Page 6,CLEANED,0.6,,[],,v2.0,NO_CONFLICT,2025-09-02T10:49:17.428578,JSON refined and scored by AI.
dfe55fd8088ff127,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""type"": ""cusp"", ""house_index"": 10, ""sign"": [{""sign"": ""Aries""}, {""sign"": ""Leo""}, {""sign"": ""Sagittarius""}]}]}","Fiery Signs (Aries, Leo, Sagittarius): Indicate dynamic, enterprising fields like entrepreneurship, sports, or leadership roles.","10th house in Aries, Leo, or Sagittarius indicates dynamic careers such as entrepreneurship, sports, or leadership.","Fiery signs on the 10th house cusp suggest careers in dynamic fields like entrepreneurship, sports, or leadership.",career_public_life,other_career_related,4fb33b52c10bf37c,Gemini,AI,Page 2,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:20:14.037622,JSON refined and scored by AI.
a6069bd39faed202,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""planet"": null, ""sign"": null, ""house"": 5, ""interpretation_context"": {""house_context"": ""purva_punya""}}]}","While education deals with information, wisdom deals with truth. The quest for philosophical understanding and higher knowledge is the domain of the 9th House and Jupiter. A strong 9th house and a powerful Jupiter create a natural philosopher, a teacher, or a lifelong student of life, always seeking a deeper meaning. The 5th house, as the house of purva punya (past life credit), can also bestow innate wisdom that doesn't come from books. Spiritual learning is primarily seen through the 12th House (the house of liberation) and the influence of Ketu. As the significator for moksha (enlightenment), Ketu provides profound intuitive insights and a natural detachment from worldly matters, guiding the soul towards introspection and self-realization. A prominent connection between Jupiter and Ketu often produces a powerful spiritual seeker or guide. Finally, practical, hard-earned wisdom is the gift of Saturn. Saturn gives knowledge not from theory but from experience, discipline, and time. Its influence teaches the lessons of reality, creating a grounded and resilient understanding of the world.",,"The 5th house, as the house of purva punya (past life credit), can also bestow innate wisdom that doesn't come from books.",karma_past_life,karmic_blessings,4fc3118b1cd28eb8,Gemini,AI,Page 13,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:52:33.273007,JSON refined and scored by AI.
874801e743ae3393,"{""calculation_context"": {""type"": ""dosha_check"", ""dosha_type"": ""pitru_dosha""}, ""components"": [{""dosha_name"": ""pitru_dosha"", ""description"": ""Presence of Pitru Dosha"", ""details"": ""Specific combinations indicating Pitru Dosha""}]}",Specific combinations like 'Pitru Dosha' indicate inherited karmic debts from your ancestors that can influence your life's path.,Combinations like Pitru Dosha indicate inherited karmic debts influencing life.,Specific combinations like 'Pitru Dosha' indicate inherited karmic debts from your ancestors that can influence your life's path.,karma_past_life,family_lineage_debts,5040c9937bec24b9,Gemini,AI,Page 26,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:57:39.627964,JSON refined and scored by AI.
2d2ab62df7bc8398,"{""calculation_context"": {""type"": ""house_strength_comparison"", ""target_property"": ""prosperity"", ""comparison_type"": ""and""}, ""components"": [{""house"": 11, ""strength_indicator"": ""strength"", ""strength"": ""strong""}, {""house"": 2, ""strength_indicator"": ""strength"", ""strength"": ""strong""}]}",,,True prosperity requires strength in both.,wealth_assets_resources,"income_primary,savings_investments",50d39a20cf99594d,Gemini,AI,Page 9,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:22:47.297281,JSON refined and scored by AI.
9355119a55d404df,"{""calculation_context"": {""type"": ""divisional_chart_placement""}, ""components"": [{""divisional_chart"": ""d9"", ""planet"": ""venus"", ""sign"": null, ""house"": 7}]}","A strong, unafflicted 7th house and Venus in the D-9 can overcome challenges seen in the main chart, signifying a relationship with a strong soul-level connection.","A strong 7th house and Venus in the D-9 can overcome challenges, signifying a strong soul connection.",,relationships,marriage_spouse,50edd96f69808819,Gemini,AI,Page 6,CLEANED,0.9,,[],,v2.0,NO_CONFLICT,2025-09-02T10:49:17.430023,JSON refined and scored by AI.
b587eb74135a618c,"{""calculation_context"": {""type"": ""static_placement""}, ""components"": [{""type"": ""planet_lord"", ""house_ruled"": 1}, {""type"": ""dignity"", ""planet"": {""type"": ""planet_lord"", ""house_ruled"": 1}}, {""type"": ""house_placement"", ""planet"": {""type"": ""planet_lord"", ""house_ruled"": 1}}, {""type"": ""aspect_received"", ""planet_receiving_aspect"": {""type"": ""planet_lord"", ""house_ruled"": 1}}]}",,,"The Lagna Lord: The planet that rules the Ascendant sign, its dignity, house placement, and the aspects it receives.",core_self_vitality,self_identity_character,50f91c0c8e1c3301,Gemini,AI,Page 4,CLEANED,0.75,,[],,v2.0,NO_CONFLICT,2025-09-02T10:48:18.736189,JSON refined and scored by AI.
