Fact ID,Topic,Raw Text,AI Summary,JSON,Theme,Group,Sub-Theme,Source,Page,Status,Last Updated,Notes
dfb1a0b52824daf7e7719e4c04674ab700ef4e367c72467e295e45c604d32522,,"Important operational addenda for every MD below: (A) Activation: During [MD], activate houses the MD lord owns/occupies/aspects; include karaka domains. (B) AD Overlay: Prioritize overlaps between MD and AD activation. AD in 6/8/12 from MD → friction; 2/11/5/9 → facilitation. (C) Nodes: If MD/AD is Rahu/Ketu, route delivery via sign lord, conjunctions, and aspects. (D) Divisional Confirmers: D9 (relationships/dharma), D10 (career), plus domain charts (D7/D4). (E) Health Flag: Raise caution if MD/AD rules/occupies 6/8/12, is weak, combust, or heavily afflicted","Operational guidelines for Mahadasha (MD) and Antardasha (AD) interpretations: 1. Activate houses owned, occupied, or aspected by the MD lord, including karaka domains. 2. Prioritize overlaps between MD and AD activations. AD in 6/8/12 from MD causes friction; AD in 2/11/5/9 from MD brings facilitation. 3. For Rahu/Ketu MD/AD, consider the sign lord, conjunctions, and aspects. 4. Check D9 for relationships/dharma, D10 for career, and relevant divisional charts (D7/D4). 5. Raise caution if MD/AD rules/occupies 6/8/12, is weak, combust, or heavily afflicted","{""type"": ""karaka"", ""karaka_type"": null, ""planet_name"": null, ""signification"": null}",timing_windows,Dashas & Sub-Dashas,vimshottari_dasha,BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
353022aabdb7553a5d07203928abc01661cdacdc23116568e4c5ca1eec74f432,,"Important operational addenda for every MD below: (A) Activation: During [MD], activate houses the MD lord owns/occupies/aspects; include karaka domains. (B) AD Overlay: Prioritize overlaps between MD and AD activation. AD in 6/8/12 from MD → friction; 2/11/5/9 → facilitation. (C) Nodes: If MD/AD is Rahu/Ketu, route delivery via sign lord, conjunctions, and aspects. (D) Divisional Confirmers: D9 (relationships/dharma), D10 (career), plus domain charts (D7/D4). (E) Health Flag: Raise caution if MD/AD rules/occupies 6/8/12, is weak, combust, or heavily afflicted","This text provides operational guidelines for interpreting planetary periods (Mahadasha/Antardasha) in Vedic astrology. It emphasizes activating the houses ruled, occupied, or aspected by the Mahadasha lord, along with their karaka significations. The Antardasha's impact is assessed based on its relationship with the Mahadasha, with harmonious connections facilitating outcomes and challenging ones creating friction. Special rules are given for Rahu/Ketu periods, emphasizing the role of the sign lord and associated planets. Divisional charts (D9, D10, D7, D4) are recommended for confirmation, and potential health issues are flagged when periods involve the 6th, 8th, or 12th houses or afflicted planets","{""type"": ""lordship"", ""lord_of_house"": null, ""placed_in_house"": null, ""planet_name"": null}",timing_windows,"Dashas & Sub-Dashas,Panchang & Lunar Windows,Transits & Periods","chara_dasha,eclipses_nakshatra_windows,eclipses_periods,jupiter_transits,sade_sati,saturn_transits,tithi_yoga_karana,vimshottari_dasha,yogini_dasha",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
e2c3f9bcf1801535e561ee3b0f9110e91ad0e66e4c4c9dfd6d143a7996d4744e,,"Important operational addenda for every MD below: (A) Activation: During [MD], activate houses the MD lord owns/occupies/aspects; include karaka domains. (B) AD Overlay: Prioritize overlaps between MD and AD activation. AD in 6/8/12 from MD → friction; 2/11/5/9 → facilitation. (C) Nodes: If MD/AD is Rahu/Ketu, route delivery via sign lord, conjunctions, and aspects. (D) Divisional Confirmers: D9 (relationships/dharma), D10 (career), plus domain charts (D7/D4). (E) Health Flag: Raise caution if MD/AD rules/occupies 6/8/12, is weak, combust, or heavily afflicted","Operational guidelines for Mahadasha (MD) and Antardasha (AD) interpretations: 1. Activate houses owned, occupied, or aspected by the MD lord, including karaka domains. 2. Prioritize overlaps between MD and AD activations. AD in 6/8/12 from MD causes friction; AD in 2/11/5/9 from MD brings facilitation. 3. For Rahu/Ketu MD/AD, consider the sign lord, conjunctions, and aspects. 4. Refer to D9 (relationships/dharma), D10 (career), and relevant divisional charts (D7/D4). 5. Exercise caution if MD/AD rules/occupies 6/8/12, is weak, combust, or heavily afflicted","{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": """", ""classifications"": [], ""karakas"": [], ""significations"": [""houses"", ""karaka domains""]}","Foundational Concepts,timing_windows","Astrological Principles,Dashas & Sub-Dashas","definition,general_principle,vimshottari_dasha",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,AI_CORRECTED
fcc1ceeeeeb97ac76b9ef756a88f2cda2b532967959aacfc1b1ae6d9c5db8daf,,"Important operational addenda for every MD below: (A) Activation: During [MD], activate houses the MD lord owns/occupies/aspects; include karaka domains. (B) AD Overlay: Prioritize overlaps between MD and AD activation. AD in 6/8/12 from MD → friction; 2/11/5/9 → facilitation. (C) Nodes: If MD/AD is Rahu/Ketu, route delivery via sign lord, conjunctions, and aspects. (D) Divisional Confirmers: D9 (relationships/dharma), D10 (career), plus domain charts (D7/D4). (E) Health Flag: Raise caution if MD/AD rules/occupies 6/8/12, is weak, combust, or heavily afflicted","This text provides operational guidelines for interpreting planetary periods (Mahadasha/Antardasha) in Vedic astrology. It emphasizes activating relevant houses based on the Mahadasha lord's ownership, occupation, and aspects, including karaka domains. The relationship between the Mahadasha and Antardasha is crucial, with harmonious connections facilitating positive outcomes and challenging connections creating friction. Special rules apply to Rahu and Ketu, using their sign lords, conjunctions, and aspects. Divisional charts, especially D9 and D10, are recommended for confirmation. Finally, health warnings are raised for periods involving weak, combust, or afflicted planets ruling or occupying the 6th, 8th, or 12th houses","{""type"": ""sign_trait"", ""sign"": null, ""element"": null, ""planet_name"": null, ""house"": null, ""modality"": null, ""ruler"": null}",timing_windows,Dashas & Sub-Dashas,vimshottari_dasha,BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
65810e9748e80b7bfc8e8a0462e8f77d16324b1adacb87a2c632b3488c7eb253,,"Important operational addenda for every MD below: (A) Activation: During [MD], activate houses the MD lord owns/occupies/aspects; include karaka domains. (B) AD Overlay: Prioritize overlaps between MD and AD activation. AD in 6/8/12 from MD → friction; 2/11/5/9 → facilitation. (C) Nodes: If MD/AD is Rahu/Ketu, route delivery via sign lord, conjunctions, and aspects. (D) Divisional Confirmers: D9 (relationships/dharma), D10 (career), plus domain charts (D7/D4). (E) Health Flag: Raise caution if MD/AD rules/occupies 6/8/12, is weak, combust, or heavily afflicted","Operational guidelines for interpreting Mahadasha (MD) and Antardasha (AD) periods: 1. Activate the houses owned, occupied, or aspected by the MD lord, including karaka domains. 2. Prioritize overlaps between MD and AD activations. Friction arises if AD is in 6/8/12 from MD; facilitation occurs if AD is in 2/11/5/9 from MD. 3. For Rahu/Ketu MD/AD, consider the sign lord, conjunctions, and aspects. 4. Use D9 for relationships/dharma, D10 for career, and D7/D4 for specific domains. 5. Exercise caution if MD/AD rules/occupies 6/8/12, is weak, combust, or heavily afflicted","{""type"": ""dasha"", ""system"": null, ""mahadasha_lord"": null, ""duration_years"": null, ""antardasha_lord"": null, ""pratyantardasha_lord"": null, ""condition"": null}",timing_windows,Dashas & Sub-Dashas,vimshottari_dasha,BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
aec26b484f66323b6b1503ab42c8281e6e57fe3174b4e4ec61df9100fbfb4e61,Sun Mahadasha - Juipter Antardasha,"Jupiter Friend A highly auspicious period. Brings wisdom, recognition, spiritual growth, marriage, or childbirth. Success in education and favor from gurus and superiors. Excellent for overall prosperity","The Sun Mahadasha - Jupiter Antardasha is considered a highly auspicious period, bringing wisdom, recognition, spiritual growth, and potential for marriage or childbirth. Success in education is likely, along with favor from gurus and superiors. Overall prosperity is indicated. (Additional Context: {'Vimshottari Dasha': 'The Vimshottari Dasha system is being used to analyze this period","{""type"": ""dasha"", ""system"": ""Vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": 6.0, ""antardasha_lord"": ""Jupiter"", ""pratyantardasha_lord"": null, ""condition"": ""highly auspicious""}","career_public_life,family_lineage,learning_education_creativity,relationships,timing_windows,travel_dharma_spirituality,wealth_assets_resources","Career Dynamics,Children & Descendants,Dashas & Sub-Dashas,Dharma & Spiritual Path,Financial Dynamics,Knowledge & Wisdom,Romantic & Marriage","career_peak_timing,childbearing_potential,marriage_spouse,spiritual_growth,vimshottari_dasha,wealth_stability",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,MANUAL_REPROCESSED
46b3f2dbf8911ecf73fef11e54458d051f4cc5605d7b696f3a78ecddd50a7c42,Sun Mahadasha - Jupiter Antardasha,"Jupiter Friend A highly auspicious period. Brings wisdom, recognition, spiritual growth, marriage, or childbirth. Success in education and favor from gurus and superiors. Excellent for overall prosperity","The Sun Mahadasha - Jupiter Antardasha is a highly auspicious period signifying wisdom, recognition, spiritual growth, and overall prosperity. It's favorable for marriage, childbirth, educational success, and receiving blessings from mentors and superiors. (Additional Context: This information pertains to the Vimshottari Dasha system, specifically the period of Sun Mahadasha and the sub-period of Jupiter Antardasha. It focuses on the positive influences of this planetary combination","{""type"": ""dasha"", ""system"": ""Vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": 6, ""antardasha_lord"": ""Jupiter"", ""pratyantardasha_lord"": null, ""condition"": ""highly auspicious""}","career_public_life,family_lineage,learning_education_creativity,relationships,timing_windows,travel_dharma_spirituality,wealth_assets_resources","Career Dynamics,Children & Descendants,Dashas & Sub-Dashas,Dharma & Spiritual Path,Financial Dynamics,Knowledge & Wisdom,Romantic & Marriage","career_peak_timing,childbearing_potential,spiritual_growth,vimshottari_dasha,wealth_stability",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,MANUAL_REPROCESSED | AI_CORRECTED
1cc1e837a32db6bc81f317fc5bf49103478a6417c0cf46ba1225b7dad1cc600f,Sun Mahadasha - Mars Antardasha,"Mars Friend High energy, ambition, and drive. A strong Mars brings courage, property acquisition, and professional success. A weak Mars brings arguments, accidents, inflammation, and rash actions","The individual is currently in the Sun Mahadasha and Mars Antardasha. This period is characterized by high energy, ambition, and drive. A strong Mars during this time can bring courage, property acquisition, and professional success. (Additional Context: {'primary_focus': 'timing_windows', 'secondary_focus': 'wealth_assets_resources","{""type"": ""dasha"", ""system"": ""vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": null, ""antardasha_lord"": ""Mars"", ""pratyantardasha_lord"": null, ""condition"": ""High energy, ambition, and drive. A strong Mars brings courage, property acquisition, and professional success.""}","career_public_life,home_property_vehicles,timing_windows","Career Dynamics,Dashas & Sub-Dashas,Residence & Property","career_stability_longevity,property_acquisition,vimshottari_dasha",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,MANUAL_REPROCESSED | AI_CORRECTED
50b87a80b9d9227448a959a2dba347e171f3b3781cfddff51291337e9c1a4234,Sun Mahadasha - Moon Antardasha,"Moon Friend Emotional well-being, domestic happiness, and popularity. A weak Moon can cause emotional distress or issues for the mother","During the Sun Mahadasha and Moon Antardasha, the native can expect themes related to emotional well-being, domestic happiness, and popularity, as the Moon is considered a friend during this period. However, if the Moon is weak, it could lead to emotional distress or difficulties concerning the mother. (Additional Context: {'primary_focus': 'timing_windows', 'secondary_focus': 'health_risks_longevity', 'tertiary_focus': 'family_lineage","{""type"": ""dasha"", ""system"": ""Vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": null, ""antardasha_lord"": ""Moon"", ""pratyantardasha_lord"": null, ""condition"": ""Friend""}","family_lineage,health_risks_longevity,timing_windows","Dashas & Sub-Dashas,Mental & Emotional Health,Parents & Ancestors","emotional_resilience,mother_status_influence,vimshottari_dasha",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,MANUAL_REPROCESSED
51db59ee06dcd543a36c0bd186e83042d21583d4e91d79fcc2ff05e5b6efe413,Sun Mahadasha - Moon Antardasha,"Moon Friend Focus on emotions, mother, and public life. Generally favorable, bringing travel","During the Sun Mahadasha and Moon Antardasha, the native can expect a generally favorable period with a focus on emotions, their mother, and public life. Travel is also indicated. (Additional Context: {'relationships': {'Social & Family Relations': ['parental_relations'], 'Public Interaction': ['social_influence_presence']}, 'travel_dharma_spirituality': {'Travel & Journeys': ['short_travel_local', 'long_travel_foreign']}, 'timing_windows': {'Dashas & Sub-Dashas': ['vimshottari_dasha","{""type"": ""dasha"", ""system"": ""Vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": null, ""antardasha_lord"": ""Moon"", ""pratyantardasha_lord"": null, ""condition"": ""Generally favorable, bringing travel, focus on emotions, mother, and public life.""}",,,,BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,MANUAL_REPROCESSED
8b430c74264dc9195c304a1fc525ff5a6a736c6a589c71d77c19fa8c2f4b284a,,Part 2: Mahadasha and Antardasha Interpretations,This section discusses interpretations of planetary periods (Mahadashas) and their sub-periods (Antardashas,"{""type"": ""dasha"", ""system"": null, ""mahadasha_lord"": null, ""duration_years"": null, ""antardasha_lord"": null, ""pratyantardasha_lord"": null, ""condition"": null}",timing_windows,Dashas & Sub-Dashas,vimshottari_dasha,BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
7a08da129f1f496f655483e97e5477c9b4656035f405ba71f0d33162e01e01c2,,"Poorly-Placed Sun: Ego conflicts, demotion, trouble with the government or father, low self-esteem, and health issues","A poorly placed Sun can lead to ego conflicts, demotion, trouble with the government or father figures, low self-esteem, and health issues. (Additional Context: The specific effects of a poorly placed Sun will depend on its sign and house placement, as well as any aspects it receives from other planets. Remedies such as offering water to the rising sun or wearing ruby gemstones may be beneficial","{""type"": ""planet_profile"", ""planet_name"": ""Sun"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [""father"", ""government"", ""self-esteem"", ""health""], ""state"": ""poorly-placed"", ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}","career_public_life,core_self_vitality,health_risks_longevity,relationships","Identity & Personality,Physical Health,Prominence & Governance,Social & Family Relations","general_health,parental_relations,politics_public_service,public_image_reputation,self_identity_character,vitality_energy_levels",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
f8915f15fc30a50c43b274d80bf435fd929f2674afb1213fca1fa1bb4c52a2aa,Sun Mahadasha - Rahu Antardasha,"Rahu Enemy A period of sudden changes and challenges. Can bring unexpected rise in status but also deceit, conflict with authority, and mental anxiety. Results are unpredictable and often involve foreign elements","During the Sun Mahadasha and Rahu Antardasha, the individual can expect a period of sudden changes and challenges. This period may bring an unexpected rise in status, but also deceit, conflict with authority figures, and mental anxiety. The results are unpredictable and often involve foreign elements or influences. (Additional Context: This information pertains to the effects of the Sun Mahadasha and Rahu Antardasha period in Vimshottari Dasha system. Rahu is considered an enemy of the Sun, which contributes to the challenging nature of this period","{""type"": ""dasha"", ""system"": ""Vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": null, ""antardasha_lord"": ""Rahu"", ""pratyantardasha_lord"": null, ""condition"": ""A period of sudden changes and challenges. Can bring unexpected rise in status but also deceit, conflict with authority, and mental anxiety. Results are unpredictable and often involve foreign elements.""}","career_public_life,health_risks_longevity,timing_windows,travel_dharma_spirituality","Career Dynamics,Dashas & Sub-Dashas,Mental & Emotional Health,Travel & Journeys","career_mobility_changes,long_travel_foreign,stress_anxiety,vimshottari_dasha",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,MANUAL_REPROCESSED
dd9e15d4105f6bf22f9be8cc46b499c3d182340cb117d849f9b28b52ee00c13c,Sun Mahadasha - Saturn Antardasha,Saturn Enemy A period of struggle and obstacles. Conflicts with superiors and subordinates. Hard work may not yield expected results. Can bring health issues and a feeling of being constrained,"The native is undergoing the Sun Mahadasha and Saturn Antardasha, a period characterized by struggles, obstacles, and conflicts with authority figures. Hard work may not bring desired results, and health issues or feelings of constraint are possible. (Additional Context: This information pertains to the native's current planetary period, indicating potential challenges and difficulties","{""type"": ""dasha"", ""system"": ""Vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": null, ""antardasha_lord"": ""Saturn"", ""pratyantardasha_lord"": null, ""condition"": ""A period of struggle and obstacles. Conflicts with superiors and subordinates. Hard work may not yield expected results. Can bring health issues and a feeling of being constrained.""}","career_public_life,health_risks_longevity,timing_windows","Career Dynamics,Dashas & Sub-Dashas,Mental & Emotional Health","career_stability_longevity,stress_anxiety,vimshottari_dasha",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,MANUAL_REPROCESSED
75f09d92278c8019fa24f5ccb6c654f16712c39c5141f228d8968a1915e1d03e,Sun Mahadasha - Sun Antardasha,"Sun - Intensifies the Sun's natal promise. A strong Sun brings promotion and recognition. A weak Sun brings ego clashes, health problems, and disputes with authority","The Sun Mahadasha - Sun Antardasha period intensifies the native's natal Sun's influence. Positive outcomes like promotion and recognition are likely if the Sun is strong in the birth chart. However, a weak Sun may lead to ego conflicts, health issues, and challenges with authority figures. (Additional Context: This information pertains to the Vimshottari Dasha system, specifically the period of Sun Mahadasha and Sun Antardasha. The impact of this period is heavily contingent upon the natal strength of the Sun","{""type"": ""dasha"", ""system"": ""vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": 6.0, ""antardasha_lord"": ""Sun"", ""pratyantardasha_lord"": null, ""condition"": ""Intensifies the Sun's natal promise. A strong Sun brings promotion and recognition. A weak Sun brings ego clashes, health problems, and disputes with authority.""}","career_public_life,health_risks_longevity,relationships,timing_windows","Career Dynamics,Dashas & Sub-Dashas,Physical Health,Public Interaction","career_mobility_changes,career_peak_timing,disputes_conflicts,general_health,vimshottari_dasha",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,MANUAL_REPROCESSED
b95751f1c01bdf8fae8f28ae6e411f181d92293f4718274e96cb9b5bc963f402,,Sun Mahadasha (6 Years,"The individual is currently in the Sun Mahadasha, which will last for 6 years. (Additional Context: The Sun Mahadasha is a period of self-discovery and vitality. It can bring recognition, leadership opportunities, and improved health. However, it can also lead to ego issues, health challenges related to heat, and conflicts with authority figures if not managed carefully","{""type"": ""dasha"", ""system"": null, ""mahadasha_lord"": ""Sun"", ""duration_years"": 6.0, ""antardasha_lord"": null, ""pratyantardasha_lord"": null, ""condition"": null}",timing_windows,Dashas & Sub-Dashas,vimshottari_dasha,BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
bc9c53276ecb1b4c6a838342077bdf0afd0559c49c6102aa208409419fd2cac9,,Sun Mahadasha (6 Years,"The provided text refers to the Sun's Mahadasha, a planetary period in Vedic astrology lasting for 6 years. (Additional Context: The Sun's Mahadasha is generally associated with themes of self-discovery, leadership, vitality, and career advancement. Favorable effects may include recognition, power, and improved health. Challenges could involve ego conflicts, health issues related to heat, or difficulties with authority figures. The specific results depend on the Sun's placement in the birth chart","{""type"": ""planet_profile"", ""planet_name"": ""Sun"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}",timing_windows,Dashas & Sub-Dashas,vimshottari_dasha,BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
6999af0bca30d97ed6e924dec973c5c67e60340b86b4481d938ae1fe06b4dcf5,,"Sun Mahadasha (6 Years) General Theme: The Sun's Dasha focuses on soul, self, authority, government, father, career, and health (heart, bones, vitality). The outcomes depend entirely on the Sun's natal strength. ● Well-Placed Sun: Rise in status, leadership roles, favor from superiors, good health, confidence, and gains for the father. ● Poorly-Placed Sun: Ego conflicts, demotion, trouble with the government or father, low self-esteem, and health issues","The Sun Mahadasha lasts 6 years and primarily influences the soul, self, authority figures, government, father, career, and health (heart, bones, and vitality). A well-placed Sun can bring elevated status, leadership opportunities, favor from superiors, good health, confidence, and benefits for the father. Conversely, a poorly placed Sun may lead to ego conflicts, demotion, issues with the government or father, low self-esteem, and health problems. (Additional Context: Favorable Sun Mahadasha can bring recognition, promotions, and improved vitality. A challenging Sun Mahadasha may require managing ego and health issues. Remedies like offering water to the Sun and chanting Sun mantras can be beneficial","{""type"": ""dasha"", ""system"": ""vimshottari"", ""mahadasha_lord"": ""Sun"", ""duration_years"": 6.0, ""antardasha_lord"": null, ""pratyantardasha_lord"": null, ""condition"": null}","career_public_life,core_self_vitality,family_lineage,health_risks_longevity,timing_windows","Career Dynamics,Dashas & Sub-Dashas,Identity & Personality,Parents & Ancestors,Physical Health,Prominence & Governance","authority_leadership,career_stability_longevity,father_status_influence,general_health,politics_public_service,self_identity_character,vimshottari_dasha,vitality_energy_levels",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
2224197a249c9a509da00a4efe3a986f484a2e35b9a15870521dba4f280279b9,,"Sun Mahadasha (6 Years) General Theme: The Sun's Dasha focuses on soul, self, authority, government, father, career, and health (heart, bones, vitality). The outcomes depend entirely on the Sun's natal strength. ● Well-Placed Sun: Rise in status, leadership roles, favor from superiors, good health, confidence, and gains for the father. ● Poorly-Placed Sun: Ego conflicts, demotion, trouble with the government or father, low self-esteem, and health issues","The Sun's Mahadasha (6 years) influences soul, self, authority, government, father, career, and health (heart, bones, vitality). A well-placed Sun gives rise to status, leadership, favor from superiors, good health, confidence, and paternal gains. A poorly-placed Sun leads to ego conflicts, demotion, trouble with government or father, low self-esteem, and health issues. (Additional Context: The Sun's position in the birth chart, including aspects and conjunctions, will determine the specific manifestations during this dasha. Remedies, such as chanting mantras or fasting, can mitigate negative effects","{""type"": ""planet_profile"", ""planet_name"": ""Sun"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [""soul"", ""self"", ""authority"", ""government"", ""father"", ""career"", ""health""], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}","career_public_life,core_self_vitality,family_lineage,health_risks_longevity,timing_windows","Career Dynamics,Dashas & Sub-Dashas,Identity & Personality,Parents & Ancestors,Physical Health,Prominence & Governance,Purpose & Direction","authority_leadership,career_stability_longevity,confidence_charisma,father_status_influence,general_health,life_path_purpose,physical_appearance,politics_public_service,public_image_reputation,self_identity_character,vimshottari_dasha,vitality_energy_levels",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
9ddcb68ebe04dd86ca31b729975bcac3e2c677704c4d74671b3bde8e496daa8c,,"Well-Placed Sun: Rise in status, leadership roles, favor from superiors, good health, confidence, and gains for the father","A well-positioned Sun in one's birth chart indicates a rise in social standing, potential leadership roles, favor from authority figures, good health, increased confidence, and overall positive outcomes for the father. (Additional Context: The specific positive influences of a well-placed Sun will depend on its house and sign placement, as well as any aspects it forms with other planets. For example, a Sun in the 10th house could signify career success, while a Sun in Leo might enhance creativity and self-expression","{""type"": ""planet_profile"", ""planet_name"": ""Sun"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [""father""], ""state"": ""well-placed"", ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}","career_public_life,core_self_vitality,family_lineage,health_risks_longevity","Identity & Personality,Parents & Ancestors,Physical Health,Prominence & Governance","authority_leadership,confidence_charisma,father_status_influence,general_health,public_image_reputation,self_identity_character,vitality_energy_levels",BPHS_GCS,p77-78,Passed,2025-09-23T10:42:33.461989,
