chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If Mercury be in Nidravastha, the native will not enjoy comfortable sleep, be afflicted by neck or neck joint diseases, be devoid of honour, afflicted by miseries galore, will enter into litigations with his own men will lose wealth and honour.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Nidravastha""}]","['career_public_life', 'family_lineage', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Extended Family Dynamics', 'Financial Dynamics', 'Physical Health', 'Prominence & Governance', 'Public Interaction']","['general_health', 'chronic_diseases', 'public_image_reputation', 'disputes_conflicts', 'family_support_conflicts', 'sudden_gains_losses']"
"If Mercury is in the ascendant in Sayanavastha, the native will be a eunuch lacking productivity and will be devoid of a limb.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Sayanavastha"", ""house"": 1}]","['core_self_vitality', 'family_lineage', 'health_risks_longevity', 'relationships']","['Children & Descendants', 'Identity & Personality', 'Physical Health', 'Romantic & Marriage']","['intimacy_sexuality', 'childbearing_potential', 'general_health', 'physical_appearance']"
"In other houses, this Avastha of Mercury will produce abstract penury.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Sayanavastha"", ""house"": [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]}]","['home_property_vehicles', 'wealth_assets_resources']","['Financial Dynamics', 'Residence & Property']","['wealth_stability', 'debts_liabilities']"
"Should Mercury be in his own sign in Upavesanavastha, the native will be endowed with all kinds of happiness, be meritorious and liberal but will incur diseases of the sight.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Upavesanavastha"", ""condition"": ""in own sign""}]","['core_self_vitality', 'health_risks_longevity', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Identity & Personality', 'Other', 'Physical Health']","['other_core_self_related', 'self_identity_character', 'charitable_service', 'general_health']"
"If Mercury is in Prakasavastha, the native will be interested in vedic lore and will continue to be rich although he may be very charitable to give away anything.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Prakasavastha""}]","['travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Financial Dynamics']","['spiritual_learning', 'religious_alignment', 'wealth_stability', 'charitable_service']"
"Gamanavastha of Mercury, will cause fear from snakes and water.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Gamanavastha""}]",['health_risks_longevity'],"['Longevity & Risks', 'Physical Health']","['risk_periods', 'accidents_injuries']"
Agamanavastha of Mercury will bring many kinds of miseries and a wicked wife.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Agamanavastha""}]","['health_risks_longevity', 'relationships']","['Other', 'Romantic & Marriage']","['other_health_related', 'marriage_spouse']"
Mercury in the 5th or in the 12th in Sabhavastha will give many female issues; in the 7th it will make the native black in complexion.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Sabhavastha"", ""house"": 5}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Sabhavastha"", ""house"": 12}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Sabhavastha"", ""house"": 7}]","['core_self_vitality', 'family_lineage']","['Children & Descendants', 'Identity & Personality']","['childbearing_potential', 'physical_appearance']"
Mercury in Agamavastha will cause urinary disorders.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Agamavastha""}]",['health_risks_longevity'],['Physical Health'],"['general_health', 'chronic_diseases']"
Bhojanavastha of Mercury gives poverty and many diseases at the time of one's end.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Bhojanavastha""}]","['health_risks_longevity', 'wealth_assets_resources']","['Financial Dynamics', 'Longevity & Risks', 'Physical Health']","['wealth_stability', 'chronic_diseases', 'lifespan_overview']"
"If Mercury is in Nrityalipsavastha, the native will have five sons, 4 daughters and 2 wives.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Nrityalipsavastha""}]","['family_lineage', 'relationships']","['Children & Descendants', 'Romantic & Marriage']","['childbearing_potential', 'marriage_spouse']"
Mercury in Kautukavastha will cause piles and skin diseases.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Kautukavastha""}]",['health_risks_longevity'],['Physical Health'],"['general_health', 'chronic_diseases']"
"Mercury in Nidravastha will curtail longevity if the position is in ascendant or in the 10th house, whereas in other houses, this Avastha of Mercury will give abundant wealth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Nidravastha"", ""house"": 1}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Nidravastha"", ""house"": 10}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Nidravastha"", ""house"": [2, 3, 4, 5, 6, 7, 8, 9, 11, 12]}]","['health_risks_longevity', 'wealth_assets_resources', 'yogas']","['Financial Dynamics', 'Longevity & Risks', 'Strength & Success Yogas']","['lifespan_overview', 'risk_periods', 'dhana_yogas', 'wealth_stability']"
